id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
169708,971,Resident Evil: Dead Aim,"You start off as Bruce McGivern, a US government agent sent to stop Morpheus D. Duvall from spreading the zombie T-virus any further. Along the way you'll run into Fongling, a Chinese government agent who is aboard the cruise ship for the same reason, and you'll also end up playing as her. All you really need to know is that there are zombies and you have to kill them.",2003-02-13 00:00:00.000,6,NULL,71.3333,3,47.6322,19
169756,129851,Age of Mythology: Gold Edition,"AoM:  Like many other real-time strategy games, Age of Mythology is based on defeating enemy units and towns, building your own units and towns, and training villagers and fighters. In this way, players are able to defeat and conquer rival towns and civilizations. Players advance their tribe through four ""Ages"": starting in the Archaic Age, the player may upgrade to the Classical Age, the Heroic Age, and finally, the Mythic Age. Each upgrade to a higher Age unlocks new units and technologies for the player, which strengthens their settlement. However, upgrading requires a sum of resources to be paid and a certain prerequisite building to be constructed.    There are three playable cultures in Age of Mythology: the Greeks, Egyptians, and Norse. Each culture has three ""major gods""—important deities such as Ra, Zeus, or Odin. The player chooses their major god before the game begins. Every time a player advances to the next age, a ""minor god"" is selected. Minor gods are slightly less significant historically than their major counterparts. Some minor gods include Bast and Aphrodite. All gods grant the player unique technologies, myth units, and a unique ""god power""—A one-time special ability that can either damage an opponent, or benefit the player that uses it.      AoM - The Titans:  The story begins with Kronos, who is still trapped in Tartarus, watching the Atlanteans, who are attempting to survive the harsh winters in the Norselands after Atlantis was destroyed 10 years ago in the events of Age of Mythology. He sends his unnamed servant to the colony, who kills the Theocrat Krios and possesses his body. Krios tells of a temple he saw in a vision. The Atlanteans leave the Norselands by using the foreseen temple called a Sky Passage, and they come to a resourceful island. Upon their arrival, Krios points out the plant-covered Temples to Oranos and Kronos. He convinces everyone including Kastor to worship them. This angers the Greeks, who promptly attack them. The Atlanteans retaliate by destroying the entire Greek colony. The survivors tell of their defeat to General Melagius. The Atlanteans invade Melagius' city called Sikyos, and slay him. Just as the Atlanteans kill Melagius, his Egyptian and Norse allies come to aid the city. Kastor decides they are too powerful and retreats. He decides to attack their homelands while they are heavily defending Greece. In the Norselands, Kastor destroys Norse temples and replaces them with Atlantean temples, to show his superiority. He also destroys the Tower of Odin (Odin's only stronghold on Earth) by using a god power from Kronos.    Some Atlantean forces then sail to Egypt. Queen Amanra is warned by Arkantos that the Atlanteans are coming to steal relics from the Egyptians. Amanra fortifies the protections around the relics, but the Atlanteans still manage to steal them. Arkantos protects Amanra from Atlantean soldiers then tells her that Kastor is being tricked. He tells her to find Kastor and to help him. Meanwhile, Krios congratulates Kastor on his work and shows him a Sky Passage that he has found, which will take him behind Greek lines. Kastor enters it and finds himself on Mount Olympus. Using special temples that change his men into different myth units, Kastor slays the followers of the Olympian Gods, including Odysseus. However, once he does this, the temple to Zeus on the mountain collapses. Back in Greek territories, the Titan Prometheus and his army of Prometheans from Tartarus are destroying Sikyos. Krios arrives and announces that Kastor's actions in Greece, Egypt and the Norselands, combined with his invasion of Olympus, have weakened the Olympian Gods' control over these territories and allowed minor titans to spawn. Krios reveals his true form, a winged demon and servant of Kronos, and flees.",2003-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169764,3982,Lost Kingdoms II,NULL,2003-05-21 00:00:00.000,NULL,NULL,68.0000,2,76.0000,3
169804,6026,Samurai Shodown V,NULL,2003-10-01 00:00:00.000,1,NULL,57.0000,2,70.3746,12
170140,11635,Drakengard,NULL,2003-09-11 00:00:00.000,11,NULL,70.0000,1,67.4210,37
170222,5827,Evil Dead: A Fistful of Boomstick,"The game begins three years after the events of ""Hail to the King"". Ash Williams is telling the story of his battles with the Necronomicon Ex-Mortis to an Asian man, and then starts to tell the story of how he ended up with the man in the first place through a series of flashbacks.  Dearborn, Michigan: Last Night A special ""Live"" episode of Mysteries of the Occult starts at the local KLA2 television station (a reference to the movie The Day the Earth Stood Still; KLA2 is pronounced ""Klaatu,"" the name of the protagonist.) Trisha Pettywood, a journalist out to expose the truth of the Necronomicon, is the host, with her guest, the parapsychologist and best-selling author Professor Alex Eldridge, a colleague of the late Professor Raymond Knowby, who has written a book based on the Necronomicon. Ash is sitting at his favorite bar in the red-light district, having a few drinks during the broadcast, and badmouths Eldridge, claiming that he wouldn't know the real Necronomicon from ""a roll of extra-fluffy two-ply"". The bartender, who apparently knows Ash, gives him a free drink, telling him that he is sorry about Jenny, a subject which is apparently still very painful for Ash. Trisha also mentions a local Dearborn man (namely Ash) who claims that the Necronomicon can raise the dead and interdimensionally travel through time, but Eldridge dismisses it as the sad, depraved ramblings of a lunatic, while also claiming that it is easy to get caught up in the book's mythology. Hearing this, a drunken Ash babbles on about his remark, and also about his fights with the Deadites and how he had to amputate his own right hand. Trisha has somehow obtained the tape recording of Professor Knowby, and plays it live as a ""treat"" to the viewers. Ash, knowing what will happen if they do so, shouts at them not to play it, but of course, they do not hear him. The Deadites are released into the world once more, and the Evil Force floats through town, right into the bar, and possesses the bartender who is promptly shot down by Ash who strangely has his boomstick with him.",2003-05-20 00:00:00.000,1,NULL,58.2500,6,NULL,NULL
170477,23756,The Elder Scrolls Travels: Stormhold,NULL,2003-12-31 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
170557,3789,Asterix & Obelix XXL,NULL,2003-11-21 00:00:00.000,8,NULL,NULL,NULL,66.0453,16
170803,6630,Sword of Mana,NULL,2003-08-29 00:00:00.000,4,NULL,84.0000,1,66.1307,13
170807,6615,Summon Night: Swordcraft Story,"Three years after your father was lost, you are an apprentice Craftknight. A tournament is held to find the next Craftlord and you're in it. But first, you need a weapon. Unlike many RPGs, you cannot find or buy weapons to use in this game. Instead, you must learn to make your own weapons. To make a weapon, you'll need to know the technique of making a specific weapon as well as the raw materials to make it with.    You aren't alone in the game. As a partner, you will get a Guardian Beast who will offer magic to help you in your battles as well as helping you make your weapons. You can get four different Guardian Beasts depending on your choices, each with different abilities.    Besides the tournament, you need to gather raw materials to make better weapons by travelling through a large dungeon and battling the creatures you find there in a side-scrolling battlefield similar to Tales of Phantasia. You will also have the opportunity to spend time with your summon creature and certain other characters each night. Who you choose to spend time with will affect the story somewhat.",2003-04-25 00:00:00.000,2,NULL,NULL,NULL,84.1393,11
170811,5846,Gladiator: Sword of Vengeance,NULL,2003-11-05 00:00:00.000,1,NULL,79.0000,1,70.0000,3
170893,49843,Rayman 3,"One night, a Black Lum, who was supposedly said to have grown out of pure evil, named André appears, and transforms other Red Lums into Black Lums to join him. The group eventually gains enough hair from various animals throughout the forest to dress themselves as scarecrow-like Hoodlums. In the middle of the process, Murfy, one of the residents and workers of the Fairy Council, discovers them. André later discovers him hiding nearby, and he and his Black Lums pursue him. Murfy is chased to a small clearing, where Rayman and his friend Globox are sound asleep. Just after Murfy reaches them, Globox is awakened by the commotion. Now aware of the situation, Globox helps Murfy to try and get Rayman, who is still asleep, to safety. In the process, Globox accidentally removes Rayman's hands, forcing Murfy to pick Rayman up by his hair and fly him away from the clearing himself. In an attempt to save himself, Globox runs away to safety, taking Rayman's hands along with him.",2003-02-21 00:00:00.000,NULL,NULL,30.0000,2,40.0000,4
170922,27496,Fenimore Fillmore: The Westerner,NULL,2003-12-21 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,1
170967,50570,Bust-A-Move 3000,NULL,2003-03-12 00:00:00.000,NULL,NULL,NULL,NULL,65.0000,1
171053,21541,Front Mission 1st,NULL,2003-10-23 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
171057,4032,NBA Live 2004,NULL,2003-10-14 00:00:00.000,1,NULL,91.0000,1,35.0000,4
171113,24775,The Elder Scrolls III: Morrowind - Game of the Year Edition,"In Tribunal, you journey to the capital city of Morrowind, called Mournhold, to meet the other two god-kings of Morrowind, Almalexia and Sotha Sil. Your journey will lead you to the Clockwork City of Sotha Sil and massive, epic-sized dungeons, where strange and deadly creatures await you, including goblins, lich lords, and the mysterious Fabricants.  Bloodmoon takes you to the frozen Island of Solstheim where you'll experience snow, blizzards, and new creatures, including frost trolls, ice minions, and wolves... just to name a few. You'll have a choice of stories to follow and have the opportunity to defend the colony, take control over how the colony is built up, and eliminate the werewolves. Or, you can decide to join the werewolves and become one of them, opening up a whole new style of gameplay.",2003-10-31 00:00:00.000,4,NULL,NULL,NULL,71.7610,27
171123,23702,Cabela's 4X4 Off-Road Adventure 3,NULL,2003-07-18 00:00:00.000,NULL,NULL,63.5000,2,NULL,NULL
171214,649,Command & Conquer: Generals,NULL,2003-02-10 00:00:00.000,65,NULL,NULL,NULL,79.8573,169
171464,10580,Nancy Drew: Danger on Deception Island,NULL,2003-10-03 00:00:00.000,NULL,NULL,NULL,NULL,60.0487,6
171530,57666,Superstar Chefs,NULL,2003-04-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172028,413,Final Fantasy X-2,"The game takes place in Spira during the Eternal Calm, two years after Final Fantasy X. It continues the story of Yuna, who has become a sphere hunter and a member of the sphere hunting group, the Gullwings, with Rikku and Paine. Yuna hunts for spheres to find clues about a mysterious man who looks like her lost love Tidus. However, she becomes entangled in political turmoil the Gullwings must resolve to prevent a war, uncovering a plot to destroy Spira with a secret weapon from its ancient past.",2003-03-13 00:00:00.000,32,NULL,75.0000,2,65.8228,143
172159,1987,XIII,NULL,2003-11-18 00:00:00.000,42,NULL,73.2000,7,78.1457,86
172223,3109,Postal 2,"Live a week in the life of ""The Postal Dude""; a hapless everyman just trying to check off some chores. Buying milk, returning an overdue library book, getting Gary Coleman's autograph, what could possibly go wrong?",2003-04-13 00:00:00.000,65,NULL,59.2500,4,70.3051,177
172292,1703,"WarioWare, Inc.: Mega Microgames!",NULL,2003-03-21 00:00:00.000,11,NULL,91.0000,1,84.7924,51
172368,972,Resident Evil Outbreak,Resident Evil Outbreak takes place over five scenarios ranging from the beginning of the outbreak to the moment when Raccoon City is destroyed by the United States government. The connections between scenarios are usually unclear.,2003-12-11 00:00:00.000,11,NULL,70.0000,2,52.3323,32
172675,194435,Karaoke Revolution Anime Song Selection,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
